psi_al,false_alarm_rate,detection_rate
0.35186050959751797,0.0035035035035035035,0.4314354450681636
0.35297069445094875,0.0035035035035035035,0.43421545041432774
0.35377039603410493,0.003628628628628629,0.43699545576049187
0.3546482771881929,0.0037537537537537537,0.4397219994653836
0.3555582406249402,0.003878878878878879,0.4424485431702753
0.3566080966711065,0.004004004004004004,0.44517508687516705
0.3576170889491383,0.004129129129129129,0.4479550922213312
0.3585111416803797,0.004254254254254255,0.45068163592622296
0.3599819027555761,0.0045045045045045045,0.4533547179898423
0.36095265838593,0.004629629629629629,0.456081261694734
0.36210070320620164,0.004629629629629629,0.45891472868217054
0.3630765999236224,0.004754754754754755,0.46164127238706226
0.36423088774313866,0.00487987987987988,0.46436781609195404
0.3652349328198665,0.00487987987987988,0.46714782143811817
0.3661954908363727,0.005255255255255256,0.4698209035017375
0.3671921730762708,0.0053803803803803806,0.4725474472066292
0.3680563108392339,0.00563063063063063,0.4752205292702486
0.3690313968155458,0.005880880880880881,0.47789361133386793
0.3702823695689205,0.006131131131131131,0.4805666933974873
0.3712002628462049,0.006131131131131131,0.48340016038492384
0.3723988162865423,0.006756756756756757,0.485912857524726
0.3733972060266792,0.006881881881881882,0.48863940122961774
0.37429158407377705,0.007007007007007007,0.49136594493450947
0.3751691764403938,0.007257257257257258,0.49409248863940125
0.37612852083544895,0.007257257257257258,0.4968724939855654
0.3770967811189637,0.007257257257257258,0.4996524993317295
0.3782056673143744,0.0073823823823823825,0.5023790430366212
0.3791828791140595,0.007632632632632632,0.505105586741513
0.38019885718214663,0.007882882882882882,0.5077786688051323
0.3810534365299223,0.007882882882882882,0.5105586741512964
0.3821634356795571,0.008008008008008008,0.5132852178561882
0.3831363494873621,0.008008008008008008,0.5161186848436247
0.3844093125648616,0.008258258258258258,0.518791766907244
0.38521916321376715,0.00850850850850851,0.5214648489708634
0.3861677177123815,0.008758758758758759,0.5241379310344828
0.3871288549096732,0.008883883883883883,0.5269179363806469
0.388090223720783,0.009134134134134135,0.5295910184442663
0.38891053605181364,0.009384384384384385,0.5322641005078856
0.3899695811506777,0.00975975975975976,0.5348837209302325
0.3910013663252129,0.00975975975975976,0.5377171879176691
0.39209679842305545,0.009884884884884884,0.5404437316225608
0.393178241033398,0.01001001001001001,0.5431702753274525
0.39452436013273845,0.01001001001001001,0.5459502806736167
0.39571655757235735,0.010135135135135136,0.5487302860197808
0.39661916026672256,0.010385385385385386,0.5514033680834002
0.3973317460996268,0.010760760760760761,0.5540229885057472
0.3983417325862338,0.011136136136136137,0.5566426089280941
0.39923632378770696,0.011511511511511512,0.5593156909917134
0.4002505102101157,0.011761761761761762,0.5619887730553328
0.40163623031184753,0.012012012012012012,0.5646618551189522
0.4024017649950121,0.012262262262262262,0.5673349371825716
