t,eta,attack,drift,shots,n_eff,qber_mean,qber_obs,secrecy_margin,leakage_burden,psi,dpsi_dt,dqber_dt,phase,scenario,repeat
52.0,0.035,0.08,0.008,10000,9768,0.053410167757614466,0.052006552006552006,0.3731725275437693,0.098204914004914,3.392477523125175,-0.0038551988573094498,5.118755118755161e-05,secure,low_disturbance,0
53.0,0.035,0.08,0.008,10000,9768,0.053203989209876845,0.053644553644553644,0.3595300052950755,0.09943341523341524,3.2684545935915956,0.16623368830485852,-0.0021498771498771503,secure,low_disturbance,0
54.0,0.035,0.08,0.008,10000,9768,0.05299191709230011,0.047706797706797706,0.40974393897083816,0.09498009828009828,3.724944899734892,0.015437090198672232,-0.00020475020475020297,secure,low_disturbance,0
55.0,0.035,0.08,0.008,10000,9768,0.05277476301011092,0.05323505323505324,0.3629261651387834,0.09912628992628993,3.29932877398894,-0.19732733569018945,0.0025593775593775597,secure,low_disturbance,0
56.0,0.035,0.08,0.008,10000,9768,0.05255335249784773,0.052825552825552825,0.3663319251189965,0.09881916461916462,3.3302902283545133,0.07392760519879338,-0.0009725634725634737,secure,low_disturbance,0
57.0,0.035,0.08,0.008,10000,9768,0.05232852275662794,0.05128992628992629,0.37919023828251797,0.09766744471744472,3.447183984386527,-0.08842357456452321,0.0011773136773136766,secure,low_disturbance,0
58.0,0.035,0.08,0.008,10000,9768,0.052101120359437855,0.05518018018018018,0.34687873871480135,0.10058513513513513,3.153443079225467,-0.03514326813782209,0.00046068796068796103,secure,low_disturbance,0
59.0,0.035,0.08,0.008,10000,9768,0.05187199893073498,0.05221130221130221,0.3714587192921971,0.09835847665847666,3.3768974481108827,0.08454928442637621,-0.001126126126126125,secure,low_disturbance,0
60.0,0.035,0.08,0.008,10000,9768,0.051642016806722695,0.05292792792792793,0.36547958128860414,0.09889594594594595,3.3225416480782193,0.07840730316961864,-0.0010237510237510253,secure,low_disturbance,0
61.0,0.035,0.08,0.008,10000,9768,0.05141203468271041,0.05016380016380016,0.3887083259895132,0.09682285012285012,3.53371205445012,0.18915596892245845,-0.0024570024570024565,secure,low_disturbance,0
62.0,0.035,0.08,0.008,10000,9768,0.051182913254007534,0.048013923013923016,0.407093894451545,0.09521044226044227,3.700853585923136,-0.13648122164683207,0.0017915642915642925,secure,low_disturbance,0
63.0,0.035,0.08,0.008,10000,9768,0.05095551085681744,0.05374692874692875,0.35868245722721015,0.09951019656019656,3.260749611156456,-0.14638684149511638,0.0018939393939393923,secure,low_disturbance,0
64.0,0.035,0.08,0.008,10000,9768,0.05073068111559765,0.0518018018018018,0.3748887893226194,0.09805135135135136,3.4080799029329034,0.18407675909490173,-0.002405814905814905,secure,low_disturbance,0
65.0,0.035,0.08,0.008,10000,9768,0.05050927060333446,0.04893529893529894,0.39917934422808854,0.0959014742014742,3.6289031293462592,0.01563600398206688,-0.00020475020475020297,secure,low_disturbance,0
66.0,0.035,0.08,0.008,10000,9768,0.05029211652114528,0.051392301392301394,0.3783287101986741,0.09774422604422604,3.439351910897037,-0.06336791687426291,0.0008190008190008188,secure,low_disturbance,0
67.0,0.035,0.08,0.008,10000,9768,0.050080044403568544,0.050573300573300575,0.3852384025157507,0.09712997542997544,3.5021672955977334,0.0629986101579838,-0.0008190008190008188,secure,low_disturbance,0
68.0,0.035,0.08,0.008,10000,9768,0.049873865855830916,0.049754299754299756,0.3921884044334305,0.09651572481572482,3.565349131213005,0.14768983193411445,-0.0018939393939393957,secure,low_disturbance,0
69.0,0.035,0.08,0.008,10000,9768,0.04967437632929382,0.046785421785421784,0.41773016554125586,0.09428906633906635,3.7975469594659623,-0.003958981576122289,5.118755118755161e-05,secure,low_disturbance,0
70.0,0.035,0.08,0.008,10000,9768,0.04948235294117648,0.04985667485667486,0.3913174284866836,0.09659250614250615,3.55743116806076,-0.12796715927072855,0.0016380016380016377,secure,low_disturbance,0
71.0,0.035,0.08,0.008,10000,9768,0.04929855234453169,0.05006142506142506,0.3895773905016956,0.0967460687960688,3.5416126409245052,-0.07857762416166669,0.0010237510237510218,secure,low_disturbance,0
72.0,0.035,0.08,0.008,10000,9768,0.04912370865431239,0.0519041769041769,0.37403035117111694,0.09812813267813268,3.400275919737427,0.1320159336679374,-0.0016891891891891893,secure,low_disturbance,0
73.0,0.035,0.08,0.008,10000,9768,0.04895853143521358,0.04668304668304668,0.4186208959086418,0.09421228501228501,3.80564450826038,0.02345403232455001,-0.0003071253071253062,secure,low_disturbance,0
74.0,0.035,0.08,0.008,10000,9768,0.04880370375680484,0.05128992628992629,0.37919023828251797,0.09766744471744472,3.447183984386527,-0.14385816422625508,0.0018427518427518441,secure,low_disturbance,0
75.0,0.035,0.08,0.008,10000,9768,0.04865988032128408,0.05036855036855037,0.3869720997788657,0.09697641277641278,3.51792817980787,-0.05844687801600679,0.0007678132678132672,secure,low_disturbance,0
76.0,0.035,0.08,0.008,10000,9768,0.04852768566898438,0.052825552825552825,0.3663319251189965,0.09881916461916462,3.3302902283545133,0.14791002731384584,-0.0018939393939393957,secure,low_disturbance,0
77.0,0.035,0.08,0.008,10000,9768,0.048407712466552295,0.04658067158067158,0.41951230578791177,0.09413550368550368,3.8137482344355615,0.22554005715005676,-0.0029176904176904175,secure,low_disturbance,0
78.0,0.035,0.08,0.008,10000,9768,0.04830051988248982,0.04699017199017199,0.41595073769200896,0.094442628992629,3.781370342654627,-0.008100637484799611,0.00010237510237510322,secure,low_disturbance,0
79.0,0.035,0.08,0.008,10000,9768,0.04820663205451233,0.046785421785421784,0.41773016554125586,0.09428906633906635,3.7975469594659623,-0.13172108142337846,0.0016891891891891893,secure,low_disturbance,0
80.0,0.035,0.08,0.008,10000,9768,0.04812653665292363,0.05036855036855037,0.3869720997788657,0.09697641277641278,3.51792817980787,-0.0922837696814065,0.0011773136773136766,secure,low_disturbance,0
81.0,0.035,0.08,0.008,10000,9768,0.04806068354394542,0.04914004914004914,0.3974277362113464,0.09605503685503686,3.6129794201031493,0.14791002731384584,-0.0018939393939393957,secure,low_disturbance,0
82.0,0.035,0.08,0.008,10000,9768,0.04800948355666541,0.04658067158067158,0.41951230578791177,0.09413550368550368,3.8137482344355615,0.04794928645967689,-0.0006142506142506124,secure,low_disturbance,0
83.0,0.035,0.08,0.008,10000,9768,0.04797330735698318,0.04791154791154791,0.4079765792324753,0.09513366093366094,3.708877993022503,-0.004051863087590757,5.118755118755161e-05,secure,low_disturbance,0
84.0,0.035,0.08,0.008,10000,9768,0.047952484431640845,0.04668304668304668,0.4186208959086418,0.09421228501228501,3.80564450826038,0.08496199901147716,-0.0010749385749385769,secure,low_disturbance,0
85.0,0.035,0.08,0.008,10000,9768,0.04794730218512274,0.04576167076167076,0.4266682190150003,0.09352125307125307,3.8788019910454574,0.004051863087590757,-5.118755118755161e-05,secure,low_disturbance,0
86.0,0.035,0.08,0.008,10000,9768,0.04795800515189969,0.04658067158067158,0.41951230578791177,0.09413550368550368,3.8137482344355615,-0.16464149132904904,0.0020986895986895987,secure,low_disturbance,0
87.0,0.035,0.08,0.008,10000,9768,0.04798479432617707,0.049959049959049956,0.39044709092260954,0.09666928746928748,3.5495190083873593,-0.044401667350334684,0.0005630630630630643,secure,low_disturbance,0
88.0,0.035,0.08,0.008,10000,9768,0.04802782661098364,0.047706797706797706,0.40974393897083816,0.09498009828009828,3.724944899734892,0.23443441440487423,-0.0029688779688779657,secure,low_disturbance,0
89.0,0.035,0.08,0.008,10000,9768,0.04808721438811121,0.044021294021294025,0.44202266209168184,0.09221597051597052,4.018387837197108,-0.14670971157268586,0.0018939393939393957,secure,low_disturbance,0
90.0,0.035,0.08,0.008,10000,9768,0.04816302521008404,0.0514946764946765,0.37746780242484723,0.09782100737100738,3.4315254765895205,-0.04936153346191641,0.0006142506142506124,secure,low_disturbance,0
91.0,0.035,0.08,0.008,10000,9768,0.04825528161500197,0.04524979524979525,0.43116312473006024,0.09313734643734643,3.919664770273275,0.23997703271635062,-0.0030712530712530724,secure,low_disturbance,0
92.0,0.035,0.08,0.008,10000,9768,0.048363961064765155,0.04535217035217035,0.4302627496224444,0.09321412776412777,3.9114795420222217,-0.18902606467438487,0.002405814905814905,secure,low_disturbance,0
93.0,0.035,0.08,0.008,10000,9768,0.04848899600684934,0.05006142506142506,0.3895773905016956,0.0967460687960688,3.5416126409245052,-0.1013007744998593,0.0012796887796887799,secure,low_disturbance,0
94.0,0.035,0.08,0.008,10000,9768,0.048630274059462714,0.04791154791154791,0.4079765792324753,0.09513366093366094,3.708877993022503,-0.023658596795937514,0.00030712530712530967,secure,low_disturbance,0
95.0,0.035,0.08,0.008,10000,9768,0.04878763831957652,0.05067567567567568,0.38437249920658934,0.09720675675675676,3.49429544733263,0.03624617481606185,-0.00046068796068796103,secure,low_disturbance,0
96.0,0.035,0.08,0.008,10000,9768,0.04896088779298538,0.04699017199017199,0.41595073769200896,0.094442628992629,3.781370342654627,0.16783941165013916,-0.0021498771498771503,secure,low_disturbance,0
97.0,0.035,0.08,0.008,10000,9768,0.04914977794521847,0.04637592137592138,0.42129716976961995,0.09398194103194103,3.8299742706329085,0.02836313199786522,-0.0003583128583128578,secure,low_disturbance,0
98.0,0.035,0.08,0.008,10000,9768,0.04935402137179146,0.046273546273546275,0.4221906267315393,0.09390515970515971,3.8380966066503572,-0.04446912943196768,0.0005630630630630608,secure,low_disturbance,0
99.0,0.035,0.08,0.008,10000,9768,0.04957328858596223,0.0475020475020475,0.41151396129458706,0.09482653562653563,3.741036011768973,-0.012174186107397844,0.00015356265356265136,secure,low_disturbance,0
100.0,0.035,0.08,0.008,10000,9768,0.049807208921831186,0.04658067158067158,0.41951230578791177,0.09413550368550368,3.8137482344355615,-0.18984820827478588,0.00245700245700246,secure,low_disturbance,0
101.0,0.035,0.08,0.008,10000,9768,0.05005537155031065,0.05241605241605242,0.3697473554741342,0.09851203931203932,3.3613395952194014,0.06525522825142116,-0.0008190008190008188,secure,low_disturbance,0
102.0,0.035,0.08,0.008,10000,9768,0.05031732660517889,0.04494266994266994,0.43386845600322443,0.09290700245700247,3.944258690938404,0.0664779260566144,-0.0008701883701883704,secure,low_disturbance,0
103.0,0.035,0.08,0.008,10000,9768,0.050592586416132124,0.05067567567567568,0.38437249920658934,0.09720675675675676,3.49429544733263,-0.2563666071744417,0.003276003276003279,secure,low_disturbance,0
104.0,0.035,0.08,0.008,10000,9768,0.05088062684545497,0.0514946764946765,0.37746780242484723,0.09782100737100738,3.4315254765895205,0.11130648977090973,-0.0014332514332514347,secure,low_disturbance,0
105.0,0.035,0.08,0.008,10000,9768,0.05118088872464542,0.04780917280917281,0.40885992695618945,0.09505687960687961,3.7169084268744497,0.04320135160917471,-0.0005630630630630643,secure,low_disturbance,0
106.0,0.035,0.08,0.008,10000,9768,0.05149277938705694,0.05036855036855037,0.3869720997788657,0.09697641277641278,3.51792817980787,-0.2855451240444422,0.0037366912366912364,secure,low_disturbance,0
107.0,0.035,0.08,0.008,10000,9768,0.05181567429235644,0.05528255528255528,0.3460399996664122,0.10066191646191647,3.1458181787855652,-0.16696633751815848,0.002201064701064702,secure,low_disturbance,0
108.0,0.035,0.08,0.008,10000,9768,0.052148918738346005,0.05477067977067977,0.3502395055248708,0.10027800982800983,3.183995504771553,0.0844901867319201,-0.001126126126126125,secure,low_disturbance,0
109.0,0.035,0.08,0.008,10000,9768,0.052491829655456054,0.05303030303030303,0.3646278407474346,0.09897272727272728,3.3147985522494054,0.06540152373892627,-0.0008701883701883704,secure,low_disturbance,0
110.0,0.035,0.08,0.008,10000,9768,0.052843697478991605,0.05303030303030303,0.3646278407474346,0.09897272727272728,3.3147985522494054,-0.04624648166697032,0.0006142506142506124,secure,low_disturbance,0
111.0,0.035,0.08,0.008,10000,9768,0.05320378809399969,0.05425880425880426,0.35445361478070114,0.0998941031941032,3.222305588915465,0.17700871475543734,-0.002303439803439805,secure,low_disturbance,0
112.0,0.035,0.08,0.008,10000,9768,0.05357134484742756,0.04842342342342342,0.4035697579936308,0.09551756756756756,3.66881598176028,-0.0076700198271146824,0.00010237510237510322,secure,low_disturbance,0
113.0,0.035,0.08,0.008,10000,9768,0.05394559062205593,0.05446355446355446,0.3527662104187359,0.10004766584766585,3.2069655492612354,-0.291904134987903,0.0038390663390663396,secure,low_disturbance,0
114.0,0.035,0.08,0.008,10000,9768,0.05432572996652342,0.0561015561015561,0.33935084829629214,0.10127616707616709,3.085007711784474,0.030744522165180088,-0.0004095004095004094,secure,low_disturbance,0
115.0,0.035,0.08,0.008,10000,9768,0.05471095127560337,0.053644553644553644,0.3595300052950755,0.09943341523341524,3.2684545935915956,0.13816594171746366,-0.0018427518427518406,secure,low_disturbance,0
116.0,0.035,0.08,0.008,10000,9768,0.05510042901475731,0.05241605241605242,0.3697473554741342,0.09851203931203932,3.3613395952194014,-0.09551236688136733,0.0012796887796887799,secure,low_disturbance,0
117.0,0.035,0.08,0.008,10000,9768,0.05549332598286786,0.056203931203931204,0.3385172845811747,0.10135294840294841,3.077429859828861,-0.061836268403379746,0.0008190008190008188,secure,low_disturbance,0
118.0,0.035,0.08,0.008,10000,9768,0.055888795606948705,0.05405405405405406,0.3561433764253906,0.09974054054054055,3.237667058412642,0.06476784471618724,-0.0008701883701883704,secure,low_disturbance,0
119.0,0.035,0.08,0.008,10000,9768,0.05628598426254234,0.05446355446355446,0.3527662104187359,0.10004766584766585,3.2069655492612354,-0.03070150915140646,0.00040950040950040595,secure,low_disturbance,0
0.0,0.035,0.08,0.008,10000,9768,0.0466,0.04688779688779689,0.4168401132716745,0.09436584766584767,3.7894555751970405,0.048641031453316774,-0.0006142506142506124,secure,low_disturbance,1
1.0,0.035,0.08,0.008,10000,9768,0.04699804935090304,0.046273546273546275,0.4221906267315393,0.09390515970515971,3.8380966066503572,-0.008082163050699753,0.00010237510237510322,secure,low_disturbance,1
2.0,0.035,0.08,0.008,10000,9768,0.04739523800649668,0.047092547092547093,0.4150620374005205,0.09451941031941032,3.773291249095641,-0.040472589208671694,0.0005118755118755126,secure,low_disturbance,1
3.0,0.035,0.08,0.008,10000,9768,0.04779070763057752,0.0472972972972973,0.4132866571056315,0.09467297297297297,3.757151428233014,-0.004036483631544074,5.118755118755161e-05,secure,low_disturbance,1
4.0,0.035,0.08,0.008,10000,9768,0.04818360459868807,0.0471949221949222,0.4141740110015808,0.09459619164619165,3.765218281832553,-0.1274920663176402,0.0016380016380016377,secure,low_disturbance,1
5.0,0.035,0.08,0.008,10000,9768,0.048573082337842015,0.050573300573300575,0.3852384025157507,0.09712997542997544,3.5021672955977334,-0.06815757624314678,0.0008701883701883704,secure,low_disturbance,1
6.0,0.035,0.08,0.008,10000,9768,0.048958303646921955,0.04893529893529894,0.39917934422808854,0.0959014742014742,3.6289031293462592,0.10737056563835812,-0.001382063882063883,secure,low_disturbance,1
7.0,0.035,0.08,0.008,10000,9768,0.04933844299138945,0.04780917280917281,0.40885992695618945,0.09505687960687961,3.7169084268744497,-0.007961854621554965,0.00010237510237509975,secure,low_disturbance,1
8.0,0.035,0.08,0.008,10000,9768,0.04971268876601783,0.04914004914004914,0.3974277362113464,0.09605503685503686,3.6129794201031493,-0.016042811827141845,0.00020475020475020644,secure,low_disturbance,1
9.0,0.035,0.08,0.008,10000,9768,0.05008024551944568,0.04821867321867322,0.40533050835421824,0.09536400491400492,3.684822803220166,-0.05146727533936302,0.0006654381654381675,secure,low_disturbance,1
10.0,0.035,0.08,0.008,10000,9768,0.050440336134453784,0.05047092547092547,0.3861049356366866,0.09705319410319412,3.5100448694244233,-0.08344731170614805,0.0010749385749385734,secure,low_disturbance,1
11.0,0.035,0.08,0.008,10000,9768,0.05079220395798933,0.05036855036855037,0.3869720997788657,0.09697641277641278,3.51792817980787,0.01578388575004097,-0.00020475020475020644,secure,low_disturbance,1
12.0,0.035,0.08,0.008,10000,9768,0.05113511487509938,0.05006142506142506,0.3895773905016956,0.0967460687960688,3.5416126409245052,-0.031453236051878886,0.0004095004095004094,secure,low_disturbance,1
13.0,0.035,0.08,0.008,10000,9768,0.051468359321088945,0.05118755118755119,0.3800523878474523,0.0975906633906634,3.455021707704112,0.09166612940519347,-0.0011773136773136766,secure,low_disturbance,1
14.0,0.035,0.08,0.008,10000,9768,0.051791254226388445,0.047706797706797706,0.40974393897083816,0.09498009828009828,3.724944899734892,0.1108973478306503,-0.0014332514332514347,secure,low_disturbance,1
15.0,0.035,0.08,0.008,10000,9768,0.05210314488879996,0.04832104832104832,0.4044498043701954,0.09544078624078624,3.6768164033654127,-0.14670971157268586,0.0018939393939393957,secure,low_disturbance,1
16.0,0.035,0.08,0.008,10000,9768,0.052403406767990414,0.0514946764946765,0.37746780242484723,0.09782100737100738,3.4315254765895205,-0.22725540722497395,0.002968877968877969,secure,low_disturbance,1
17.0,0.035,0.08,0.008,10000,9768,0.05269144719731326,0.05425880425880426,0.35445361478070114,0.0998941031941032,3.222305588915465,-0.05061762411750359,0.000665438165438164,secure,low_disturbance,1
18.0,0.035,0.08,0.008,10000,9768,0.05296670700826649,0.052825552825552825,0.3663319251189965,0.09881916461916462,3.3302902283545133,0.05399231971952423,-0.0007166257166257156,secure,low_disturbance,1
19.0,0.035,0.08,0.008,10000,9768,0.05322866206313473,0.052825552825552825,0.3663319251189965,0.09881916461916462,3.3302902283545133,-0.15288035534069477,0.002047502047502047,secure,low_disturbance,1
20.0,0.035,0.08,0.008,10000,9768,0.053476824691614196,0.05692055692055692,0.3326982469440436,0.10189041769041769,3.0245295176731237,0.0271972371732625,-0.0003583128583128578,secure,low_disturbance,1
21.0,0.035,0.08,0.008,10000,9768,0.05371074502748315,0.05210892710892711,0.3723153172971142,0.09828169533169533,3.3846847027010383,0.06827186756230885,-0.0009213759213759221,secure,low_disturbance,1
22.0,0.035,0.08,0.008,10000,9768,0.05393001224165393,0.055077805077805075,0.34771805780775156,0.10050835380835381,3.1610732527977414,-0.15741375606481256,0.0020986895986895987,secure,low_disturbance,1
23.0,0.035,0.08,0.008,10000,9768,0.05413425566822691,0.05630630630630631,0.33768429096285546,0.10142972972972973,3.069857190571413,-0.0758059479206874,0.0010237510237510253,secure,low_disturbance,1
24.0,0.035,0.08,0.008,10000,9768,0.05432314582046,0.057125307125307126,0.33104074926520033,0.10204398034398035,3.0094613569563666,0.11473579170876347,-0.0015356265356265345,secure,low_disturbance,1
25.0,0.035,0.08,0.008,10000,9768,0.05449639529386886,0.05323505323505324,0.3629261651387834,0.09912628992628993,3.29932877398894,-0.06735141361463137,0.0009213759213759221,secure,low_disturbance,1
26.0,0.035,0.08,0.008,10000,9768,0.054653759553982675,0.05896805896805897,0.31622343826998145,0.10342604422604423,2.874758529727104,-0.18618959161006532,0.002508190008190008,secure,low_disturbance,1
27.0,0.035,0.08,0.008,10000,9768,0.05479503760659604,0.058251433251433254,0.32196445498456905,0.10288857493857494,2.9269495907688095,0.26275869500516147,-0.0035319410319410334,secure,low_disturbance,1
28.0,0.035,0.08,0.008,10000,9768,0.05492007254868023,0.0519041769041769,0.37403035117111694,0.09812813267813268,3.400275919737427,0.2601171968088587,-0.003480753480753482,secure,low_disturbance,1
29.0,0.035,0.08,0.008,10000,9768,0.05502875199844341,0.05128992628992629,0.37919023828251797,0.09766744471744472,3.447183984386527,-0.27019220578932246,0.003634316134316133,secure,low_disturbance,1
30.0,0.035,0.08,0.008,10000,9768,0.05512100840336134,0.05917280917280917,0.314588065897466,0.10357960687960688,2.859891508158782,-0.015647250619296837,0.00020475020475020297,secure,low_disturbance,1
31.0,0.035,0.08,0.008,10000,9768,0.05519681922533417,0.0516994266994267,0.37574784314627263,0.09797457002457002,3.415889483147933,0.30148679168993064,-0.004043816543816543,secure,low_disturbance,1
32.0,0.035,0.08,0.008,10000,9768,0.05525620700246174,0.051085176085176084,0.38091516006925075,0.09751388206388206,3.462865091538643,-0.12740811517509587,0.0016891891891891893,secure,low_disturbance,1
33.0,0.035,0.08,0.008,10000,9768,0.05529923928726831,0.055077805077805075,0.34771805780775156,0.10050835380835381,3.1610732527977414,-0.21162346388487863,0.0028153153153153143,secure,low_disturbance,1
34.0,0.035,0.08,0.008,10000,9768,0.0553260284615457,0.05671580671580671,0.33435799801457744,0.10173685503685503,3.039618163768886,0.0729938390371736,-0.0009725634725634702,secure,low_disturbance,1
35.0,0.035,0.08,0.008,10000,9768,0.05533673142832264,0.053132678132678135,0.36377670239592974,0.0990495085995086,3.3070609308720886,-0.12319236448478255,0.0016891891891891893,secure,low_disturbance,1
36.0,0.035,0.08,0.008,10000,9768,0.05533154918180454,0.06009418509418509,0.3072556778279253,0.10427063882063882,2.793233434799321,-0.24582611265870868,0.003327190827190827,secure,low_disturbance,1
37.0,0.035,0.08,0.008,10000,9768,0.0553107262564622,0.05978705978705979,0.30969495761101384,0.10404029484029485,2.8154087055546713,0.029615986942941097,-0.0004095004095004094,secure,low_disturbance,1
38.0,0.035,0.08,0.008,10000,9768,0.05527455005677998,0.05927518427518427,0.3137711949553723,0.10365638820638821,2.852465408685203,0.23037814287577163,-0.003122440622440624,secure,low_disturbance,1
39.0,0.035,0.08,0.008,10000,9768,0.05522335006949996,0.05354217854217854,0.3603781490436836,0.0993566339066339,3.2761649913062145,0.20029231279276272,-0.002712940212940211,secure,low_disturbance,1
40.0,0.035,0.08,0.008,10000,9768,0.05515749696052176,0.05384930384930385,0.3578355037697801,0.09958697788697789,3.2530500342707285,-0.10693764807798312,0.0014332514332514347,secure,low_disturbance,1
41.0,0.035,0.08,0.008,10000,9768,0.05507740155893305,0.05640868140868141,0.3368518664665273,0.10150651105651105,3.0622896951502483,-0.08781008722093375,0.0011773136773136766,secure,low_disturbance,1
42.0,0.035,0.08,0.008,10000,9768,0.05498351373095557,0.056203931203931204,0.3385172845811747,0.10135294840294841,3.077429859828861,0.20421222573584386,-0.0027129402129402146,secure,low_disturbance,1
43.0,0.035,0.08,0.008,10000,9768,0.05487632114689309,0.05098280098280098,0.38177855612841294,0.09743710073710074,3.470714146621936,0.11868434621027224,-0.001586814086814086,secure,low_disturbance,1
44.0,0.035,0.08,0.008,10000,9768,0.054756347944461006,0.05303030303030303,0.3646278407474346,0.09897272727272728,3.3147985522494054,0.023607016592966934,-0.0003071253071253062,secure,low_disturbance,1
45.0,0.035,0.08,0.008,10000,9768,0.054624153292161304,0.05036855036855037,0.3869720997788657,0.09697641277641278,3.51792817980787,-0.07304492175900346,0.0009725634725634702,secure,low_disturbance,1
46.0,0.035,0.08,0.008,10000,9768,0.054480329856640544,0.05497542997542997,0.34855795796045386,0.10043157248157249,3.1687087087313985,-0.20507786343034629,0.002712940212940211,secure,low_disturbance,1
47.0,0.035,0.08,0.008,10000,9768,0.0543255021782318,0.05579443079443079,0.3418549698241895,0.10104582309582309,3.1077724529471773,0.015297416570003275,-0.00020475020475020297,secure,low_disturbance,1
48.0,0.035,0.08,0.008,10000,9768,0.05416032495913299,0.054565929565929566,0.35192338960585456,0.10012444717444717,3.199303541871405,0.1228982617326746,-0.0016380016380016377,secure,low_disturbance,1
49.0,0.035,0.08,0.008,10000,9768,0.0539854812689137,0.052518427518427516,0.3688925874053779,0.09858882063882064,3.3535689764125265,0.023026155685031302,-0.0003071253071253062,secure,low_disturbance,1
50.0,0.035,0.08,0.008,10000,9768,0.05380168067226891,0.053951678951678954,0.35698914385656144,0.09966375921375921,3.2453558532414677,-0.07330171357564552,0.0009725634725634737,secure,low_disturbance,1
51.0,0.035,0.08,0.008,10000,9768,0.053609657284151575,0.05446355446355446,0.3527662104187359,0.10004766584766585,3.2069655492612354,-0.05357865547906515,0.0007166257166257156,secure,low_disturbance,1
52.0,0.035,0.08,0.008,10000,9768,0.053410167757614466,0.055384930384930385,0.34520183965116713,0.10073869778869779,3.1381985422833374,0.13580166723390352,-0.0017915642915642925,secure,low_disturbance,1
53.0,0.035,0.08,0.008,10000,9768,0.053203989209876845,0.05088042588042588,0.3826425772101947,0.0973603194103194,3.4785688837290425,0.06512802565412912,-0.0008701883701883704,secure,low_disturbance,1
54.0,0.035,0.08,0.008,10000,9768,0.05299191709230011,0.053644553644553644,0.3595300052950755,0.09943341523341524,3.2684545935915956,-0.00785189609519965,0.00010237510237510322,secure,low_disturbance,1
55.0,0.035,0.08,0.008,10000,9768,0.05277476301011092,0.051085176085176084,0.38091516006925075,0.09751388206388206,3.462865091538643,0.13262873042926215,-0.001740376740376741,secure,low_disturbance,1
56.0,0.035,0.08,0.008,10000,9768,0.05255335249784773,0.05016380016380016,0.3887083259895132,0.09682285012285012,3.53371205445012,0.07903661776204807,-0.0010237510237510218,secure,low_disturbance,1
57.0,0.035,0.08,0.008,10000,9768,0.05232852275662794,0.04903767403767404,0.3983032159769013,0.09597825552825553,3.6209383270627393,-0.148022498018739,0.0019451269451269473,secure,low_disturbance,1
58.0,0.035,0.08,0.008,10000,9768,0.052101120359437855,0.05405405405405406,0.3561433764253906,0.09974054054054055,3.237667058412642,-0.24898165128963257,0.0032760032760032753,secure,low_disturbance,1
59.0,0.035,0.08,0.008,10000,9768,0.05187199893073498,0.05558968058968059,0.3435272526931822,0.10089226044226045,3.122975024483474,0.06961519484912038,-0.0009213759213759221,secure,low_disturbance,1
60.0,0.035,0.08,0.008,10000,9768,0.051642016806722695,0.05221130221130221,0.3714587192921971,0.09835847665847666,3.3768974481108827,0.217228071788643,-0.002866502866502866,secure,low_disturbance,1
61.0,0.035,0.08,0.008,10000,9768,0.05141203468271041,0.04985667485667486,0.3913174284866836,0.09659250614250615,3.55743116806076,0.21032475567753983,-0.0027129402129402146,secure,low_disturbance,1
62.0,0.035,0.08,0.008,10000,9768,0.051182913254007534,0.046785421785421784,0.41773016554125586,0.09428906633906635,3.7975469594659623,-0.03943114216585886,0.0005118755118755092,secure,low_disturbance,1
63.0,0.035,0.08,0.008,10000,9768,0.05095551085681744,0.05088042588042588,0.3826425772101947,0.0973603194103194,3.4785688837290425,-0.24137420360827844,0.003122440622440624,secure,low_disturbance,1
64.0,0.035,0.08,0.008,10000,9768,0.05073068111559765,0.05303030303030303,0.3646278407474346,0.09897272727272728,3.3147985522494054,-0.00785189609519965,0.00010237510237510322,secure,low_disturbance,1
65.0,0.035,0.08,0.008,10000,9768,0.05050927060333446,0.051085176085176084,0.38091516006925075,0.09751388206388206,3.462865091538643,0.18501212548538026,-0.002405814905814905,secure,low_disturbance,1
66.0,0.035,0.08,0.008,10000,9768,0.05029211652114528,0.04821867321867322,0.40533050835421824,0.09536400491400492,3.684822803220166,0.02753154413461334,-0.0003583128583128578,secure,low_disturbance,1
67.0,0.035,0.08,0.008,10000,9768,0.050080044403568544,0.05036855036855037,0.3869720997788657,0.09697641277641278,3.51792817980787,0.012027594901168559,-0.00015356265356265483,secure,low_disturbance,1
68.0,0.035,0.08,0.008,10000,9768,0.049873865855830916,0.04791154791154791,0.4079765792324753,0.09513366093366094,3.708877993022503,0.10752962205230987,-0.001382063882063883,secure,low_disturbance,1
69.0,0.035,0.08,0.008,10000,9768,0.04967437632929382,0.0476044226044226,0.41062861663037387,0.09490331695331695,3.7329874239124896,-0.13084700431798812,0.0016891891891891893,secure,low_disturbance,1
70.0,0.035,0.08,0.008,10000,9768,0.04948235294117648,0.05128992628992629,0.37919023828251797,0.09766744471744472,3.447183984386527,-0.14681775650772622,0.0018939393939393957,secure,low_disturbance,1
71.0,0.035,0.08,0.008,10000,9768,0.04929855234453169,0.051392301392301394,0.3783287101986741,0.09774422604422604,3.439351910897037,0.10282452048712609,-0.0013308763308763315,secure,low_disturbance,1
72.0,0.035,0.08,0.008,10000,9768,0.04912370865431239,0.04862817362817363,0.4018116327896857,0.09567113022113023,3.652833025360779,-0.027333604097999453,0.0003583128583128578,secure,low_disturbance,1
