eta,attack,drift,shots,n_repeats,n_eff,qber_mean_det,qber_obs_mean,qber_obs_sd,qber_obs_ci_low,qber_obs_ci_med,qber_obs_ci_high,margin_mean,margin_sd,margin_ci_low,margin_ci_med,margin_ci_high,psi_mean,psi_sd,psi_ci_low,psi_ci_med,psi_ci_high,mean_leakage,p_secure,p_transition,p_insecure,dominant_phase
0.0175,0.4,0.03,10000,250,8950,0.07618598426254233,0.07608178770949721,0.002640318370632913,0.07057821229050279,0.07625698324022345,0.08111731843575419,0.1557192404402232,0.019048698951951843,0.11980925180373811,0.15431496308016193,0.19586211538560722,1.4156294585474833,0.17316999047228948,1.0891750163976193,1.4028633007287448,1.7805646853237018,0.3440613407821229,1.0,0.0,0.0,secure
0.02,0.4,0.03,10000,250,8950,0.07868598426254234,0.07878256983240223,0.0029621047000858358,0.07318435754189945,0.07877094972067039,0.08497765363128491,0.136441107704991,0.021019078865961913,0.09305754173991299,0.13634978460141198,0.17662468531713235,1.2403737064090092,0.19108253514510834,0.8459776521810272,1.2395434963764724,1.605678957428476,0.3460869273743017,1.0,0.0,0.0,secure
0.0225,0.4,0.03,10000,250,8950,0.08118598426254232,0.0811472625698324,0.0029267532521399645,0.0755195530726257,0.08111731843575419,0.0864804469273743,0.1197649012223422,0.020517239585818588,0.08279395103198314,0.11980925180373811,0.15963414766598963,1.0887718292940198,0.1865203598710781,0.7526722821089377,1.0891750163976193,1.4512195242362693,0.3478604469273744,1.0,0.0,0.0,secure
0.025,0.4,0.03,10000,250,8950,0.08368598426254233,0.08356245810055865,0.00286827319050503,0.07870949720670391,0.08307262569832402,0.08947206703910615,0.10295331919097951,0.019798570605576556,0.06260681155877623,0.10618858988633037,0.13678607830501094,0.935939265372541,0.1799870055052414,0.5691528323525111,0.9653508171484579,1.2435098027728266,0.3496718435754191,1.0,0.0,0.0,secure
0.027500000000000004,0.4,0.03,10000,250,8950,0.08618598426254233,0.08640715083798883,0.0028365184034858724,0.08103072625698324,0.08659217877094973,0.09168156424581006,0.08343927366965245,0.019321205241606763,0.04790151151815106,0.08203418121716174,0.12041589592449958,0.7585388515422948,0.17564732037824332,0.435468286528646,0.7457652837923795,1.0946899629499962,0.35180536312849164,1.0,0.0,0.0,secure
0.03,0.4,0.03,10000,250,8950,0.08868598426254233,0.08894748603351955,0.0030171702463856567,0.08324022346368715,0.0888268156424581,0.09474860335195531,0.06628480958122518,0.020251043745520964,0.027768153773287542,0.06693372540664408,0.1050278236609111,0.6025891780111379,0.1841003976865542,0.2524377615753413,0.6084884127876734,0.9547983969173736,0.3537106145251397,1.0,0.0,0.0,secure
0.0325,0.4,0.03,10000,250,8950,0.09118598426254233,0.0909890502793296,0.0029163019835249672,0.08543854748603352,0.0911731843575419,0.09631284916201117,0.05264020538041062,0.01940763616421504,0.017622296856479182,0.0512697897484,0.08990118759341308,0.47854732164009645,0.17643305603831855,0.1602026986952653,0.46608899771272727,0.8172835235764826,0.3552417877094972,0.996,0.0,0.004,secure
0.035,0.4,0.03,10000,250,8950,0.09368598426254234,0.09369206703910615,0.003174057792139526,0.08836871508379888,0.093463687150838,0.10028491620111732,0.03483740679805487,0.02072857141597097,-0.007778927681171216,0.03616382948799111,0.07001530146012105,0.3167036981641351,0.1884415583270088,-0.07071752437428379,0.32876208625446457,0.6365027405465551,0.3572690502793297,0.94,0.016,0.044,secure
0.0375,0.4,0.03,10000,250,8950,0.09618598426254232,0.09612379888268156,0.0035072453520924624,0.08917597765363128,0.09620111731843575,0.10232122905027934,0.01904763346445737,0.022679228737453733,-0.02060446708143367,0.01834429675823921,0.06459142997241031,0.1731603042223398,0.20617480670412486,-0.18731333710394246,0.166766334165811,0.5871948179310029,0.35909284916201123,0.768,0.044,0.188,secure
0.04,0.4,0.03,10000,250,8950,0.09868598426254233,0.09880491620111732,0.0030604505529861175,0.09284916201117319,0.09843575418994413,0.10513966480446928,0.0017764836697200612,0.019491165151273866,-0.038141581122483365,0.003982449007574031,0.040198907121366735,0.01614985154290965,0.17719241046612608,-0.3467416465680306,0.036204081887036645,0.36544461019424307,0.361103687150838,0.516,0.072,0.412,secure
0.0425,0.4,0.03,10000,250,8950,0.10118598426254233,0.10129474860335194,0.003392650913335853,0.09486033519553072,0.1011173184357542,0.10732402234636872,-0.013974062811856341,0.021370954280475474,-0.05156524192557476,-0.013037726527669682,0.027040734205307927,-0.12703693465323948,0.19428140254977702,-0.4687749265961342,-0.11852478661517893,0.24582485641189025,0.362971061452514,0.224,0.064,0.712,insecure
0.045000000000000005,0.4,0.03,10000,250,8950,0.10368598426254233,0.10356960893854748,0.003177596495994184,0.09779050279329608,0.103463687150838,0.10991899441340783,-0.028246509275022428,0.019775967282288358,-0.06732596688259958,-0.027742924550284622,0.008112649675637584,-0.2567864479547494,0.17978152074807593,-0.6120542443872689,-0.25220840500258745,0.0737513606876144,0.3646772067039107,0.064,0.048,0.888,insecure
0.0475,0.4,0.03,10000,250,8950,0.10618598426254233,0.10617385474860336,0.003156758551686136,0.1002486033519553,0.10625698324022347,0.11184357541899441,-0.04436415978820844,0.019419976460631715,-0.07888648752306807,-0.04502608548422385,-0.00754912432220933,-0.40331054352916773,0.1765452405511974,-0.7171498865733461,-0.40932804985658044,-0.06862840292917573,0.36663039106145257,0.008,0.0,0.992,insecure
0.05,0.4,0.03,10000,250,8950,0.10868598426254233,0.10833787709497207,0.003414511701463772,0.10135474860335195,0.1083240223463687,0.11468435754189944,-0.05757330815496775,0.02078830212594505,-0.09575269892232506,-0.0576626360038234,-0.014532779666368758,-0.5233937104997071,0.18898456478131864,-0.8704790811120461,-0.52420578185294,-0.1321161787851705,0.36825340782122906,0.0,0.008,0.992,insecure
0.052500000000000005,0.4,0.03,10000,250,8950,0.11118598426254234,0.11127418994413409,0.0033330834884492348,0.10561173184357542,0.11094972067039106,0.11793854748603352,-0.07531653470917907,0.019940729556276342,-0.11479495355156606,-0.07353080024573524,-0.041054901063269866,-0.6846957700834462,0.18127935960251218,-1.0435904868324188,-0.668461820415775,-0.37322637330245334,0.3704556424581006,0.0,0.0,1.0,insecure
0.055,0.4,0.03,10000,250,8950,0.11368598426254233,0.1138659217877095,0.003310116334007809,0.10691620111731844,0.11385474860335196,0.11955307262569832,-0.09076223767760457,0.01960128212465243,-0.12413249486620695,-0.09085217355068345,-0.04906960311384857,-0.825111251614587,0.17819347386047663,-1.1284772260564269,-0.8259288504607587,-0.44608730103498706,0.3723994413407821,0.0,0.0,1.0,insecure
0.0575,0.4,0.03,10000,250,8950,0.11618598426254233,0.11662927374301676,0.0034756945843225436,0.11004469273743017,0.11664804469273743,0.12343854748603351,-0.10700132217974795,0.02032473576671279,-0.14631233317187176,-0.10727964873761212,-0.06808384168354371,-0.972739292543163,0.18477032515193445,-1.3301121197442887,-0.975269533978292,-0.6189440153049428,0.3744719553072626,0.0,0.0,1.0,insecure
0.060000000000000005,0.4,0.03,10000,250,8950,0.11868598426254233,0.11862435754189944,0.0035602118773282398,0.11119832402234636,0.11843575418994413,0.12625698324022347,-0.11859593555686508,0.02060250028710763,-0.16214855526683594,-0.11767827692705427,-0.07502265814236812,-1.0781448686987736,0.1872954571555239,-1.474077775153054,-1.0698025175186752,-0.6820241649306193,0.37596826815642465,0.0,0.0,1.0,insecure
0.0625,0.4,0.03,10000,250,8950,0.12118598426254233,0.12126122905027932,0.0033138006608651334,0.11477374301675977,0.12145251396648045,0.12768435754189944,-0.1337856139939289,0.0189290695630164,-0.17008913100109055,-0.13502627364964406,-0.09628118215151063,-1.2162328544902625,0.17208245057287636,-1.5462648272826414,-1.2275115786331279,-0.8752834741046421,0.3779459217877095,0.0,0.0,1.0,insecure
0.065,0.4,0.03,10000,250,8950,0.12368598426254233,0.123891843575419,0.003429472767934009,0.11756703910614526,0.12368715083798883,0.13070111731843576,-0.14871800945194852,0.0193311357418736,-0.1866985693631198,-0.14771767013066497,-0.11263626664424595,-1.3519819041086227,0.17573759765339633,-1.697259721482907,-1.3428879102787725,-1.0239660604022358,0.3799188826815643,0.0,0.0,1.0,insecure
0.0675,0.4,0.03,10000,250,8950,0.12618598426254235,0.1262395530726257,0.0037000048305533277,0.11926815642458101,0.12603351955307263,0.1329608938547486,-0.16187291375918994,0.020652973832551554,-0.19898863320294616,-0.16090059648149793,-0.12248981135403465,-1.4715719432653627,0.1877543075686505,-1.8089875745722377,-1.4627326952863449,-1.1135437395821333,0.38167966480446924,0.0,0.0,1.0,insecure
0.06999999999999999,0.4,0.03,10000,250,8950,0.12868598426254232,0.12874234636871507,0.0036219939094341495,0.12069553072625698,0.12888268156424582,0.13514525139664804,-0.17577228469982095,0.020032867303286142,-0.21074687821062105,-0.17671472038399863,-0.13069652002810436,-1.5979298609074628,0.1821169754844195,-1.915880711005646,-1.6064974580363511,-1.188150182073676,0.3835567597765363,0.0,0.0,1.0,insecure
0.0725,0.4,0.03,10000,250,8950,0.13118598426254233,0.1313023463687151,0.003681530155697572,0.12397486033519553,0.13122905027932963,0.13869553072625698,-0.18981013091057058,0.020088940000897802,-0.22960722253875862,-0.18958131735721587,-0.1493405685345859,-1.7255466446415508,0.18262672728088908,-2.0873383867159876,-1.723466521429235,-1.3576415321325992,0.3854767597765364,0.0,0.0,1.0,insecure
0.075,0.4,0.03,10000,250,8950,0.13368598426254233,0.13358569832402237,0.0033428367141184255,0.1275977653631285,0.1336312849162011,0.13939106145251395,-0.2022252373094003,0.018045608326934654,-0.23326641361817785,-0.2026099600093975,-0.16960894852698508,-1.8384112482672754,0.16405098479031505,-2.1206037601652534,-1.841908727358159,-1.5418995320635007,0.38718927374301676,0.0,0.0,1.0,insecure
0.0775,0.4,0.03,10000,250,8950,0.13618598426254233,0.13638346368715082,0.003812439888082568,0.12923743016759776,0.13631284916201117,0.143463687150838,-0.21718224774263425,0.02033627920243686,-0.2544598701943762,-0.21698372896669396,-0.17866884156334642,-1.974384070387584,0.18487526547669875,-2.313271547221602,-1.9725793542426724,-1.624262196030422,0.38928759776536315,0.0,0.0,1.0,insecure
0.08,0.4,0.03,10000,250,8950,0.13868598426254233,0.13864536312849163,0.003554218206753261,0.13153351955307263,0.13865921787709498,0.14599441340782124,-0.22919097997485197,0.018745898295829344,-0.2674316925994661,-0.22941610350101618,-0.19124066472159576,-2.0835543634077447,0.17041725723481221,-2.431197205449692,-2.085600940918329,-1.7385514974690526,0.39098402234636875,0.0,0.0,1.0,insecure
0.08249999999999999,0.4,0.03,10000,250,8950,0.14118598426254234,0.14116737430167597,0.0035967804362334846,0.1348854748603352,0.1411173184357542,0.1487262569832402,-0.24240571936134978,0.01868582023362394,-0.2812695805711633,-0.24229786393547284,-0.20935478977583194,-2.2036883578304525,0.1698710930329449,-2.5569961870105757,-2.202707853958844,-1.9032253615984722,0.392875530726257,0.0,0.0,1.0,insecure
0.08499999999999999,0.4,0.03,10000,250,8950,0.14368598426254234,0.14366837988826814,0.0038667134809693185,0.13627653631284917,0.1435754189944134,0.15058938547486034,-0.2553399058730665,0.01993798721454073,-0.29060938714614626,-0.2550357747850466,-0.21679002787561463,-2.321271871573331,0.18125442922309756,-2.6419035195104206,-2.3185070435004236,-1.9708184352328602,0.39475128491620115,0.0,0.0,1.0,insecure
0.0875,0.4,0.03,10000,250,8950,0.14618598426254234,0.1462069273743017,0.0036111926659596937,0.1396899441340782,0.14603351955307262,0.1533826815642458,-0.2683651256318536,0.01837888601886953,-0.3044650798178207,-0.26763189326285464,-0.2348352817703851,-2.439682960289579,0.167080781989723,-2.7678643619801884,-2.4330172114804967,-2.134866197912592,0.39665519553072626,0.0,0.0,1.0,insecure
0.09,0.4,0.03,10000,250,8950,0.14868598426254234,0.1484451396648045,0.003780657370567613,0.14139106145251396,0.1488268156424581,0.1553072625698324,-0.2796912954358984,0.019080080674145954,-0.3139106389038576,-0.2817760674429485,-0.24372338001049193,-2.5426481403263486,0.1734552788558723,-2.8537330809441603,-2.5616006131177134,-2.2156670910044722,0.3983338547486034,0.0,0.0,1.0,insecure
0.0925,0.4,0.03,10000,250,8950,0.15118598426254234,0.1514064804469274,0.003861349015620374,0.1443826815642458,0.15134078212290503,0.15885754189944135,-0.2945138159001961,0.01920287786034085,-0.3311216572446249,-0.29435375207278647,-0.2591879674145729,-2.677398326365419,0.17457161691218956,-3.010196884042044,-2.6759432006616954,-2.35625424922339,0.4005548603351956,0.0,0.0,1.0,insecure
0.095,0.4,0.03,10000,250,8950,0.15368598426254235,0.1534154189944134,0.004075553475856198,0.1456508379888268,0.15340782122905028,0.16093016759776538,-0.3044426433754628,0.02009103821807612,-0.341042993216835,-0.30458887545548985,-0.2656789088630855,-2.767660394322389,0.18264580198251024,-3.1003908474257726,-2.7689897768680893,-2.415262807846232,0.4020615642458101,0.0,0.0,1.0,insecure
0.0975,0.4,0.03,10000,250,8950,0.15618598426254235,0.15673162011173183,0.00366173164979031,0.14994413407821228,0.15675977653631284,0.16355027932960894,-0.3207027619796387,0.017796096152782392,-0.3534542305569567,-0.3209853543671496,-0.28738381911191657,-2.9154796543603516,0.16178269229802172,-3.2132202777905157,-2.918048676064996,-2.6125801737446963,0.4045487150837989,0.0,0.0,1.0,insecure
0.09999999999999999,0.4,0.03,10000,250,8950,0.15868598426254232,0.1581336312849162,0.0038452281356122116,0.15046648044692737,0.15810055865921788,0.16491620111731845,-0.32747486788780034,0.01856670056696375,-0.35986686900353326,-0.3274749770156492,-0.2899955171660783,-2.9770442535254573,0.1687881869723977,-3.2715169909412114,-2.977045245596811,-2.636322883327985,0.4056002234636872,0.0,0.0,1.0,insecure
0.1025,0.4,0.03,10000,250,8950,0.16118598426254233,0.16108111731843575,0.004003973830678457,0.15314804469273743,0.1611731843575419,0.16770949720670392,-0.3415914071458723,0.01910999698196125,-0.372859174859845,-0.342200443498891,-0.30330771417588376,-3.1053764285988383,0.17372724529055678,-3.389628862362227,-3.110913122717191,-2.757342856144398,0.40781083798882684,0.0,0.0,1.0,insecure
0.105,0.4,0.03,10000,250,8950,0.16368598426254233,0.16388469273743017,0.004251147346330293,0.15545810055865922,0.16391061452513966,0.17168156424581005,-0.35483800796757964,0.020035363866950647,-0.3910569007692128,-0.35514973560699314,-0.31464661348418294,-3.225800072432542,0.18213967151773316,-3.5550627342655705,-3.228633960063574,-2.860423758947118,0.40991351955307265,0.0,0.0,1.0,insecure
0.1075,0.4,0.03,10000,250,8950,0.16618598426254233,0.16579798882681565,0.004067526285792995,0.15743296089385475,0.1659217877094972,0.17349441340782124,-0.36381376384592634,0.018988742946318873,-0.3992556869800407,-0.3645628162342479,-0.32424665775545236,-3.3073978531447845,0.1726249358756261,-3.6295971543640064,-3.3142074203113445,-2.9476968886859303,0.4113484916201118,0.0,0.0,1.0,insecure
0.11,0.4,0.03,10000,250,8950,0.16868598426254233,0.16915575418994416,0.003946439341201718,0.16181284916201116,0.16916201117318436,0.1767709497206704,-0.379363217384991,0.01813976693809902,-0.41390628967767185,-0.37955129481876615,-0.34524059102944793,-3.4487565216817364,0.16490697216453656,-3.7627844516151985,-3.4504663165342375,-3.1385508275404357,0.4138668156424581,0.0,0.0,1.0,insecure
0.1125,0.4,0.03,10000,250,8950,0.17118598426254233,0.1709018994413408,0.003749981909638935,0.16404748603351954,0.17089385474860336,0.17865921787709496,-0.38736792851544916,0.017069086708489816,-0.42225307756056185,-0.38747374419813785,-0.3557930163595284,-3.5215266228677193,0.15517351553172562,-3.838664341459653,-3.5224885836194346,-3.234481966904804,0.4151764245810057,0.0,0.0,1.0,insecure
0.11499999999999999,0.4,0.03,10000,250,8950,0.1736859842625423,0.17398569832402233,0.0040549065192303675,0.16726256983240223,0.17396648044692736,0.1819860335195531,-0.40130205230795696,0.018175805989281202,-0.43678788218924325,-0.40137978615581804,-0.37079130081260814,-3.6482004755268806,0.16523459990255634,-3.9707989289931205,-3.648907146871073,-3.3708300073873465,0.41748927374301686,0.0,0.0,1.0,insecure
0.1175,0.4,0.03,10000,250,8950,0.1761859842625423,0.17601430167597767,0.004103049069582956,0.16867877094972067,0.1758659217877095,0.18379888268156425,-0.41037559649045685,0.01826198739909153,-0.4446177293223953,-0.40988124303420304,-0.37732949915684255,-3.7306872408223355,0.16601806726446847,-4.041979357476321,-3.726193118492755,-3.430268174153114,0.41901072625698327,0.0,0.0,1.0,insecure
0.12,0.4,0.03,10000,250,8950,0.1786859842625423,0.17844648044692737,0.004129119258342039,0.16916480446927373,0.17849162011173186,0.18575977653631284,-0.4211489325017243,0.018226088615958442,-0.4530157376521787,-0.42151508216146605,-0.379562314047595,-3.8286266591065847,0.16569171469053132,-4.118324887747079,-3.831955292376964,-3.450566491341773,0.42083486033519557,0.0,0.0,1.0,insecure
0.1225,0.4,0.03,10000,250,8950,0.18118598426254232,0.18108156424581007,0.0042636882420701875,0.1729608938547486,0.18083798882681562,0.1891117318435754,-0.4326814155979352,0.018576116394884937,-0.46720191023353524,-0.4317964734997022,-0.39684972624801385,-3.9334674145266835,0.1688737854080449,-4.247290093032139,-3.925422486360929,-3.607724784072853,0.42281117318435757,0.0,0.0,1.0,insecure
0.125,0.4,0.03,10000,250,8950,0.18368598426254232,0.1838922905027933,0.004143667781880014,0.1760027932960894,0.18396648044692737,0.19118435754189944,-0.44485485680036474,0.017848900543136766,-0.47586748860512823,-0.44533836670170013,-0.4104910447347995,-4.044135061821497,0.16226273221033424,-4.326068078228438,-4.048530606379092,-3.7317367703163593,0.42491921787709497,0.0,0.0,1.0,insecure
0.1275,0.4,0.03,10000,250,8950,0.18618598426254232,0.18593474860335196,0.004038130590266805,0.17868435754189943,0.18581005586592178,0.19335754189944135,-0.45360668599376935,0.01722689531760323,-0.4848679234106235,-0.4532301893162679,-0.42236370321850353,-4.123697145397903,0.15660813925093844,-4.40789021282385,-4.120274448329708,-3.8396700292591226,0.426451061452514,0.0,0.0,1.0,insecure
